facility_id,subcounty_id,county_id,facility_name,facility_type,bed_capacity
1851,184,28,Health_TLUJGV,Clinic,5
1852,177,27,Health_TBPVIT,Health Centre,11
1853,103,16,Health_WNCEGP,County Hospital,13
1854,17,3,Health_FEIPXB,County Hospital,12
1855,98,15,Health_BWAUJE,Health Centre,3
1856,208,31,Health_DDDYSD,Sub-county Hospital,10
1857,146,22,Health_UWJVFM,County Hospital,11
1858,264,42,Health_EXKWCX,Health Centre,10
1859,216,31,Health_TLOFVZ,Health Centre,12
1860,129,18,Health_REVVJK,Dispensary,2
1861,177,27,Health_ADZKLB,Dispensary,7
1862,121,18,Health_GJXRVN,Health Centre,11
1863,137,20,Health_ZGQSEA,Dispensary,8
1864,74,12,Health_RMFVCD,Sub-county Hospital,16
1865,48,8,Health_YOHGQQ,County Hospital,11
1866,10,2,Health_GRGOJS,County Hospital,6
1867,181,28,Health_YRSCLM,Health Centre,7
1868,168,26,Health_FCMILG,Dispensary,10
1869,10,2,Health_NDOHOE,County Hospital,7
1870,200,30,Health_MODUDJ,Dispensary,7
1871,43,8,Health_REORCY,Clinic,11
1872,255,40,Health_PEYVRK,Clinic,14
1873,94,14,Health_YIXUAV,Dispensary,14
1874,196,30,Health_XARRDK,Clinic,10
1875,11,2,Health_QJWZPD,Sub-county Hospital,8
1876,229,34,Health_HMGDYK,Sub-county Hospital,13
1877,90,14,Health_HLJEZC,Dispensary,11
1878,136,20,Health_CVXZOV,Sub-county Hospital,9
1879,80,13,Health_TXJTSO,Sub-county Hospital,12
1880,29,5,Health_MFBCKD,Health Centre,11
1881,103,16,Health_AZZRNH,Health Centre,12
1882,191,30,Health_FTJTCI,Clinic,9
1883,275,44,Health_ATZHFX,Health Centre,12
1884,207,30,Health_KBDKDL,Health Centre,12
1885,33,6,Health_DVSRMO,Clinic,17
1886,114,17,Health_ZAUWYK,Health Centre,17
1887,117,18,Health_TXHLDP,Health Centre,12
1888,289,47,Health_UVDHVS,Clinic,13
1889,154,24,Health_GLMNSY,Clinic,14
1890,119,18,Health_OZDLTD,Sub-county Hospital,8
1891,240,36,Health_QEPXPC,Dispensary,12
1892,285,46,Health_NVZFHQ,County Hospital,14
1893,235,35,Health_VUWXPU,Clinic,15
1894,259,41,Health_YEWWME,County Hospital,14
1895,147,22,Health_VPZYVX,County Hospital,9
1896,271,43,Health_KDDNTI,County Hospital,12
1897,1,1,Health_UKJEHC,Dispensary,7
1898,187,29,Health_RXYFMB,Health Centre,9
1899,228,33,Health_JXKNQL,Clinic,12
1900,54,10,Health_HPNVKT,Clinic,11
1901,173,27,Health_FKDPPN,Sub-county Hospital,12
1902,260,41,Health_ZWFMDP,Clinic,12
1903,27,5,Health_ASBPJM,Clinic,6
1904,193,30,Health_VIODLU,Sub-county Hospital,10
1905,264,42,Health_JYOLWU,Dispensary,7
1906,14,3,Health_YGIWVJ,Clinic,13
1907,3,1,Health_SHXCBO,Dispensary,11
1908,87,13,Health_QDPPWM,Sub-county Hospital,8
1909,165,26,Health_SETMNU,County Hospital,8
1910,219,32,Health_WUKOSD,Sub-county Hospital,15
1911,87,13,Health_CDKLTL,Clinic,7
1912,173,27,Health_SVQDYF,Sub-county Hospital,13
1913,170,26,Health_GDGRRZ,County Hospital,7
1914,123,18,Health_VPXTRR,Clinic,7
1915,224,33,Health_BWRYYQ,Sub-county Hospital,2
1916,39,7,Health_OXLXWU,County Hospital,12
1917,252,39,Health_RBTQHT,Sub-county Hospital,6
1918,116,18,Health_NAGCGS,Health Centre,9
1919,175,27,Health_MYXUWW,Sub-county Hospital,11
1920,227,33,Health_NFIOTJ,Clinic,9
1921,137,20,Health_PTLIYR,Dispensary,12
1922,105,16,Health_NZDSIQ,Sub-county Hospital,13
1923,201,30,Health_ICKJJP,Health Centre,12
1924,285,46,Health_OSDOBD,Sub-county Hospital,8
1925,103,16,Health_ALYQGG,Clinic,9
1926,116,18,Health_HTNUSR,Clinic,9
1927,91,14,Health_SGKGOV,Health Centre,10
1928,116,18,Health_QZXMTK,Dispensary,4
1929,230,34,Health_FNAOKF,County Hospital,10
1930,72,12,Health_CCYDRE,Sub-county Hospital,10
1931,15,3,Health_NGIYNB,Dispensary,7
1932,134,20,Health_CTITNQ,Dispensary,11
1933,182,28,Health_NKUYTI,Clinic,10
1934,193,30,Health_VZBLVM,Sub-county Hospital,14
1935,215,31,Health_ERWCHZ,County Hospital,8
1936,278,45,Health_YDVCLJ,Clinic,7
1937,114,17,Health_UGOWIK,County Hospital,6
1938,217,31,Health_ALXLVL,Sub-county Hospital,14
1939,171,26,Health_IOJSKL,Clinic,9
1940,29,5,Health_OPYXBM,County Hospital,12
1941,242,36,Health_QXYMVT,Clinic,6
1942,198,30,Health_RKPCXV,Sub-county Hospital,11
1943,162,25,Health_RURPIM,Health Centre,12
1944,90,14,Health_ZJKPQZ,County Hospital,10
1945,187,29,Health_HHNSTW,Clinic,8
1946,213,31,Health_JJCSEU,Sub-county Hospital,10
1947,274,44,Health_UBRQBF,Sub-county Hospital,8
1948,269,43,Health_REMNJF,County Hospital,9
1949,239,36,Health_RTRECA,Dispensary,9
1950,214,31,Health_NTRNTB,Clinic,13
1951,55,10,Health_GGDLRG,County Hospital,11
1952,178,27,Health_MDCJOJ,Dispensary,8
1953,291,47,Health_KDJKDA,Clinic,9
1954,284,46,Health_CQHAXT,Sub-county Hospital,5
1955,210,31,Health_DFKCPJ,Dispensary,13
1956,211,31,Health_PDLVEM,Dispensary,19
1957,46,8,Health_OZBUIJ,County Hospital,14
1958,176,27,Health_OPKBLM,Health Centre,10
1959,53,10,Health_WDJFXJ,County Hospital,11
1960,292,47,Health_MTKERW,Dispensary,4
1961,286,46,Health_TOYAUT,Health Centre,5
1962,276,44,Health_KLEARF,County Hospital,12
1963,277,45,Health_PMJZRF,Sub-county Hospital,11
1964,178,27,Health_QXZCIX,County Hospital,8
1965,9,2,Health_RFOZHY,Dispensary,7
1966,65,11,Health_BIMGMY,Health Centre,16
1967,92,14,Health_KGJYJO,Clinic,13
1968,86,13,Health_ECVYLL,Sub-county Hospital,13
1969,234,35,Health_XOOGCG,County Hospital,9
1970,185,29,Health_EOWCMX,Health Centre,11
1971,72,12,Health_MKRBWR,County Hospital,11
1972,212,31,Health_NWGSKO,Health Centre,5
1973,175,27,Health_XURQBM,Sub-county Hospital,11
1974,215,31,Health_XFMWQW,Clinic,16
1975,12,3,Health_DMRSTJ,County Hospital,9
1976,71,12,Health_PUSEXF,County Hospital,11
1977,63,11,Health_GSAPLV,County Hospital,5
1978,254,39,Health_ZQLXLP,Dispensary,7
1979,233,35,Health_ONVACI,Clinic,8
1980,260,41,Health_IHZFGD,Health Centre,5
1981,233,35,Health_HGKMBF,Sub-county Hospital,8
1982,231,34,Health_CBTRRF,Clinic,9
1983,269,43,Health_TTNLMG,Sub-county Hospital,14
1984,8,2,Health_XRQKUD,Dispensary,10
1985,216,31,Health_BDUDBV,County Hospital,1
1986,90,14,Health_DLSNRI,Sub-county Hospital,10
1987,243,37,Health_EUVUBY,Health Centre,6
1988,190,30,Health_GFBJQC,Dispensary,17
1989,86,13,Health_VTCLUA,Clinic,9
1990,163,25,Health_TSLGRD,Sub-county Hospital,12
1991,204,30,Health_REVZVZ,County Hospital,14
1992,253,39,Health_IVHYDY,Health Centre,7
1993,70,12,Health_WPSSMV,Dispensary,5
1994,87,13,Health_WGRQZP,Clinic,6
1995,220,32,Health_OONWGX,Health Centre,7
1996,234,35,Health_LZVBHN,Sub-county Hospital,15
1997,291,47,Health_UTIOWU,Clinic,9
1998,51,9,Health_ZMMAYD,Clinic,5
1999,55,10,Health_HXUROK,Health Centre,8
2000,15,3,Health_BVEMNU,Sub-county Hospital,7
2001,15,3,Health_TZVICN,Clinic,16
2002,116,18,Health_TEKDRS,Health Centre,5
2003,130,19,Health_BJCPJC,County Hospital,15
2004,89,14,Health_CCVUKI,County Hospital,8
2005,63,11,Health_DNAHTH,Sub-county Hospital,9
2006,93,14,Health_JQFPIF,Dispensary,7
2007,34,6,Health_EMBGFP,Health Centre,7
2008,179,27,Health_XRKHLQ,Clinic,7
2009,88,14,Health_WQXRAD,Health Centre,8
2010,81,13,Health_PYGQOB,Health Centre,12
2011,193,30,Health_MIKVJB,Dispensary,11
2012,79,13,Health_AJFQYP,Sub-county Hospital,9
2013,102,16,Health_WTEMZR,Clinic,7
2014,172,26,Health_DXKUFI,Sub-county Hospital,5
2015,33,6,Health_DQCMOC,Clinic,3
2016,180,28,Health_POVMNO,County Hospital,11
2017,56,10,Health_QGZZIW,Dispensary,10
2018,53,10,Health_TIZCOP,County Hospital,11
2019,212,31,Health_HXDHYC,Health Centre,8
2020,14,3,Health_GZCOYZ,County Hospital,8
2021,92,14,Health_IZRVPD,Clinic,10
2022,58,11,Health_HLFQQN,Clinic,11
2023,138,20,Health_YTPFGU,Dispensary,13
2024,179,27,Health_QKOTMC,Health Centre,9
2025,249,38,Health_IGEJTK,Health Centre,10
2026,200,30,Health_LZLMCT,County Hospital,10
2027,198,30,Health_SBEJVJ,Dispensary,10
2028,262,42,Health_XJQSAS,Sub-county Hospital,7
2029,221,32,Health_TAZNGB,Clinic,6
2030,222,32,Health_SKCLUQ,Health Centre,13
2031,159,24,Health_QCYBUA,Dispensary,11
2032,117,18,Health_SREJHR,County Hospital,13
2033,237,35,Health_JNOSRT,Clinic,10
2034,131,19,Health_FCCCFT,Health Centre,4
2035,224,33,Health_RJWTYK,Health Centre,15
2036,5,1,Health_POYRQQ,Dispensary,6
2037,286,46,Health_MZWTPK,Health Centre,8
2038,226,33,Health_DKUKUY,Health Centre,15
2039,103,16,Health_KOVNNX,Dispensary,11
2040,175,27,Health_RSAHDB,County Hospital,10
2041,137,20,Health_CXZVSM,Clinic,8
2042,173,27,Health_OIFQGC,Sub-county Hospital,13
2043,108,17,Health_NSLADA,Sub-county Hospital,8
2044,76,13,Health_HFSAAX,Dispensary,16
2045,279,45,Health_JNUBQE,Dispensary,7
2046,212,31,Health_ROJIRN,Health Centre,13
2047,260,41,Health_WVZYKW,Dispensary,8
2048,286,46,Health_OVTECQ,County Hospital,17
2049,82,13,Health_NGEXFK,Clinic,12
2050,214,31,Health_KUBUMM,Health Centre,21
2051,128,18,Health_FOZZYK,County Hospital,6
2052,178,27,Health_HRYDFA,Sub-county Hospital,8
2053,179,27,Health_NXFVTI,Dispensary,10
2054,55,10,Health_XOHQYE,Clinic,12
2055,97,15,Health_XWZZGO,Health Centre,9
2056,189,29,Health_BUZBGN,Dispensary,19
2057,120,18,Health_XQRUNL,Health Centre,10
2058,50,9,Health_UCLTCY,Sub-county Hospital,4
2059,282,46,Health_CIEPVR,Dispensary,9
2060,205,30,Health_DVYOKP,Dispensary,11
2061,209,31,Health_QVLWQG,Dispensary,8
2062,288,47,Health_VORPVA,Clinic,8
2063,238,36,Health_LDAEFQ,Health Centre,13
2064,42,8,Health_PALSHH,Clinic,7
2065,244,37,Health_PHGPWW,Health Centre,10
2066,141,22,Health_ZTRLNT,County Hospital,8
2067,232,34,Health_IXUBRQ,County Hospital,12
2068,70,12,Health_CIULHZ,Health Centre,9
2069,97,15,Health_TQUSSE,Health Centre,11
2070,98,15,Health_FJQKUQ,Health Centre,8
2071,94,14,Health_TUZEID,Dispensary,12
2072,56,10,Health_PLXPPR,Health Centre,12
2073,243,37,Health_HHGRIA,Sub-county Hospital,13
2074,173,27,Health_BNEPXZ,Sub-county Hospital,17
2075,183,28,Health_QSRYYN,Sub-county Hospital,10
2076,211,31,Health_UUEJUQ,County Hospital,10
2077,268,43,Health_NZKBTJ,Health Centre,9
2078,108,17,Health_YSNAZA,Sub-county Hospital,9
2079,229,34,Health_UWOXFR,Health Centre,8
2080,93,14,Health_KTGHGA,County Hospital,9
2081,26,4,Health_AAIPIV,Health Centre,10
2082,38,7,Health_YIZUPR,Health Centre,13
2083,156,24,Health_FWGCWX,Clinic,13
2084,96,15,Health_NGSMQH,Clinic,16
2085,209,31,Health_YRSVJN,Health Centre,10
2086,126,18,Health_KSSYTJ,Health Centre,11
2087,277,45,Health_RCVDQR,Clinic,5
2088,189,29,Health_TYLBSE,Health Centre,11
2089,152,23,Health_AXELAA,Health Centre,13
2090,50,9,Health_JKBYBR,Health Centre,8
2091,16,3,Health_AFVPQU,Sub-county Hospital,7
2092,35,7,Health_GUTAVA,County Hospital,10
2093,212,31,Health_HCGZKR,Health Centre,13
2094,99,15,Health_BNAZCX,Dispensary,6
2095,244,37,Health_QJDJHD,County Hospital,12
2096,150,23,Health_AUFDAJ,Clinic,9
2097,143,22,Health_PHGEER,County Hospital,9
2098,33,6,Health_RGFYAO,Sub-county Hospital,16
2099,223,33,Health_KQJTMZ,Health Centre,10
2100,78,13,Health_CNXHQO,Health Centre,10
2101,44,8,Health_FSDTWS,Clinic,8
2102,114,17,Health_ENWRND,Clinic,4
2103,55,10,Health_WFCFRI,County Hospital,4
2104,46,8,Health_RJOQTS,Health Centre,5
2105,270,43,Health_IGIGBL,Sub-county Hospital,9
2106,202,30,Health_ULAGKF,Clinic,9
2107,165,26,Health_GHUGKE,Clinic,7
2108,268,43,Health_ZHKRGD,Clinic,9
2109,34,6,Health_ESOOHP,Clinic,10
2110,214,31,Health_JBYJCL,Sub-county Hospital,10
2111,166,26,Health_NRATMF,Dispensary,11
2112,123,18,Health_WXTCWB,Clinic,9
2113,79,13,Health_GWETMU,Dispensary,12
2114,99,15,Health_ZOQFWF,Sub-county Hospital,15
2115,60,11,Health_QKPPXH,County Hospital,10
2116,182,28,Health_PUENNA,Clinic,11
2117,274,44,Health_ZQAJAG,County Hospital,13
2118,19,3,Health_EASEWJ,Clinic,10
2119,43,8,Health_WFPIGH,Dispensary,14
2120,231,34,Health_WEMTWG,Clinic,19
2121,177,27,Health_UHUTAI,County Hospital,10
2122,114,17,Health_UTAZVS,Health Centre,7
2123,106,16,Health_XOBSTU,Clinic,8
2124,77,13,Health_YIMVTH,County Hospital,16
2125,138,20,Health_CZYPWK,Health Centre,11
2126,271,43,Health_ISUDCP,Health Centre,13
2127,219,32,Health_SIADFX,Sub-county Hospital,8
2128,186,29,Health_ZOQYGH,Health Centre,11
2129,227,33,Health_PWGNUM,Sub-county Hospital,7
2130,82,13,Health_RJRGXO,Clinic,11
2131,126,18,Health_IGTHHF,Sub-county Hospital,15
2132,290,47,Health_HFBBUJ,Dispensary,10
2133,218,32,Health_NCJDAD,Dispensary,9
2134,144,22,Health_XFWTWP,Health Centre,9
2135,33,6,Health_IVWFGD,County Hospital,6
2136,224,33,Health_DXSEHR,County Hospital,14
2137,235,35,Health_TZIZYS,Health Centre,9
2138,175,27,Health_JKCFHR,Dispensary,8
2139,199,30,Health_ATUBLG,Clinic,7
2140,285,46,Health_ZHAIVL,Dispensary,8
2141,215,31,Health_ZQPUCP,Sub-county Hospital,9
2142,171,26,Health_GOCEGA,Clinic,14
2143,37,7,Health_WLHRJB,Dispensary,13
2144,50,9,Health_DQCPYN,Sub-county Hospital,11
2145,96,15,Health_MYPGAL,County Hospital,10
2146,214,31,Health_TVKSPL,Dispensary,5
2147,21,4,Health_VMOQMR,Health Centre,6
2148,289,47,Health_HKSOOO,Dispensary,17
2149,3,1,Health_PMXXYJ,Clinic,8
2150,92,14,Health_VWNYJO,Clinic,7
2151,138,20,Health_OVWFJT,Health Centre,6
2152,179,27,Health_AXEETW,Clinic,8
2153,269,43,Health_FRUMUZ,County Hospital,8
2154,170,26,Health_UHCTCQ,Dispensary,12
2155,240,36,Health_SPQXJJ,Health Centre,8
2156,274,44,Health_DZNLMZ,Health Centre,10
2157,201,30,Health_XRWBZG,Dispensary,12
2158,227,33,Health_OWIQSL,Dispensary,9
2159,2,1,Health_MKJGLW,Dispensary,6
2160,10,2,Health_HWEJEJ,Clinic,6
2161,92,14,Health_ATRNMF,County Hospital,13
2162,85,13,Health_CQUAWB,County Hospital,15
2163,171,26,Health_BDRHRY,Dispensary,12
2164,215,31,Health_PAYONH,Sub-county Hospital,13
2165,59,11,Health_PAOQTR,Sub-county Hospital,5
2166,90,14,Health_GTVIMP,Dispensary,7
2167,53,10,Health_LQYNQQ,County Hospital,12
2168,51,9,Health_OEIAXD,Dispensary,8
2169,106,16,Health_PCPGOU,Sub-county Hospital,5
2170,77,13,Health_FTRIDH,Health Centre,5
2171,256,40,Health_LZVRHB,County Hospital,8
2172,12,3,Health_MFZFFL,Dispensary,3
2173,109,17,Health_HGWNUP,Sub-county Hospital,11
2174,240,36,Health_BZEZYD,County Hospital,9
2175,244,37,Health_UIXRMF,Clinic,7
2176,223,33,Health_OWONVS,Health Centre,8
2177,135,20,Health_KQLIER,Dispensary,10
2178,173,27,Health_SHTNVY,Health Centre,12
2179,126,18,Health_GXIBNC,Clinic,8
2180,292,47,Health_BHJCYN,County Hospital,5
2181,223,33,Health_FHSIYT,County Hospital,7
2182,35,7,Health_FGEUVH,Clinic,8
2183,14,3,Health_KAKJFF,Health Centre,9
2184,213,31,Health_SDVBHI,Clinic,11
2185,249,38,Health_HIUMYU,Dispensary,14
2186,122,18,Health_VTPMGP,Sub-county Hospital,8
2187,136,20,Health_RFFXDV,County Hospital,6
2188,233,35,Health_FXONEO,Dispensary,18
2189,34,6,Health_UJLUSU,Health Centre,11
2190,282,46,Health_WDWCJE,Clinic,8
2191,167,26,Health_FWEZRC,Clinic,9
2192,278,45,Health_QFMFWO,Clinic,9
2193,35,7,Health_VKJDMZ,Sub-county Hospital,12
2194,239,36,Health_QQONYQ,Sub-county Hospital,12
2195,168,26,Health_IIOFRN,Dispensary,8
2196,292,47,Health_IWBVXO,County Hospital,9
2197,92,14,Health_RRUFRF,County Hospital,11
2198,226,33,Health_XQRHQF,Clinic,14
2199,73,12,Health_DMWVPY,Clinic,13
2200,195,30,Health_CDNKFG,Health Centre,8
2201,221,32,Health_REDNIU,Dispensary,11
2202,11,2,Health_ZPGPPP,County Hospital,9
2203,76,13,Health_SDLYJG,Sub-county Hospital,8
2204,153,23,Health_ZZVYRH,Health Centre,9
2205,256,40,Health_ZZOSYF,Clinic,11
2206,47,8,Health_SQLTOY,Sub-county Hospital,14
2207,2,1,Health_HGHOMU,Health Centre,8
2208,86,13,Health_DHARLQ,Sub-county Hospital,11
2209,120,18,Health_UXPVTV,Clinic,10
2210,201,30,Health_SGCIPI,Dispensary,8
2211,184,28,Health_NNTUQG,Sub-county Hospital,11
2212,171,26,Health_QWJWET,Clinic,12
2213,118,18,Health_PXWMHY,Clinic,16
2214,238,36,Health_QNYMGF,Dispensary,11
2215,10,2,Health_FFDYVX,Sub-county Hospital,8
2216,288,47,Health_JJGBSN,County Hospital,15
2217,96,15,Health_ADVELD,Dispensary,6
2218,216,31,Health_QZVKPG,Health Centre,9
2219,154,24,Health_GKAGEY,Health Centre,10
2220,95,15,Health_BCBUAA,Health Centre,14
2221,280,45,Health_IAWQUA,County Hospital,11
2222,79,13,Health_AWFLOT,County Hospital,11
2223,170,26,Health_MYTUUN,Clinic,10
2224,159,24,Health_GLQKUE,County Hospital,12
2225,272,43,Health_FRAVCZ,Dispensary,11
2226,202,30,Health_FOOTCQ,Health Centre,11
2227,126,18,Health_YNBPUS,Health Centre,13
2228,18,3,Health_MSYSZN,Clinic,4
2229,199,30,Health_JZVQBW,Health Centre,5
2230,245,37,Health_JXANGI,County Hospital,8
2231,230,34,Health_EKBKPI,Health Centre,11
2232,10,2,Health_PQNZXW,Clinic,11
2233,156,24,Health_QIHWYR,Dispensary,9
2234,124,18,Health_ZVLARU,Dispensary,9
2235,253,39,Health_VWKWBR,Dispensary,8
2236,232,34,Health_VJHIXS,Health Centre,16
2237,242,36,Health_PQJLWV,Health Centre,9
2238,223,33,Health_UPJXAM,Clinic,13
2239,264,42,Health_WXVRPQ,Dispensary,5
2240,144,22,Health_PEULLS,County Hospital,12
2241,228,33,Health_GQADOM,Sub-county Hospital,9
2242,248,38,Health_RCMONM,Clinic,14
2243,164,26,Health_JMNNCU,Dispensary,6
2244,78,13,Health_BBBQTR,County Hospital,7
2245,97,15,Health_HPYRQU,Health Centre,12
2246,176,27,Health_RMIPQZ,Sub-county Hospital,12
2247,211,31,Health_ZXSVTB,Sub-county Hospital,5
2248,2,1,Health_RGKSWI,County Hospital,11
2249,248,38,Health_EBAAYP,Sub-county Hospital,9
2250,268,43,Health_KJXWAS,Clinic,16
2251,119,18,Health_UQTSPW,Clinic,9
2252,208,31,Health_FATKVN,Clinic,8
2253,134,20,Health_MGGHWP,Dispensary,13
2254,17,3,Health_UQNQJU,Clinic,11
2255,37,7,Health_FMJYRH,Clinic,7
2256,247,38,Health_YPGIKP,Clinic,8
2257,112,17,Health_JMKNGR,Dispensary,8
2258,217,31,Health_PNAHYO,Health Centre,13
2259,239,36,Health_AKVGGR,County Hospital,12
2260,23,4,Health_HXWWFL,Health Centre,9
2261,240,36,Health_QRGUEU,County Hospital,10
2262,265,42,Health_YISGLY,Sub-county Hospital,8
2263,272,43,Health_QUAGRL,Sub-county Hospital,13
2264,101,16,Health_CFUEGB,County Hospital,10
2265,144,22,Health_UDQLPU,Health Centre,11
2266,157,24,Health_TANXLF,County Hospital,11
2267,97,15,Health_RSFBTW,Dispensary,8
2268,24,4,Health_SZBSPP,Health Centre,11
2269,38,7,Health_YQFBFJ,Clinic,9
2270,43,8,Health_FWHKUV,Dispensary,7
2271,55,10,Health_QMUCDQ,Sub-county Hospital,12
2272,260,41,Health_EJGMLC,Health Centre,7
2273,79,13,Health_QBIAZZ,Clinic,8
2274,179,27,Health_KTMHQF,Health Centre,8
2275,193,30,Health_MTBDCX,Sub-county Hospital,9
2276,62,11,Health_ZODBCK,Clinic,10
2277,46,8,Health_JBZGEJ,County Hospital,9
2278,287,47,Health_EJEFWZ,Clinic,4
2279,146,22,Health_XAXMFU,County Hospital,7
2280,128,18,Health_EXNPTZ,Sub-county Hospital,6
2281,168,26,Health_JVCAUO,Clinic,11
2282,15,3,Health_FTZCHP,Sub-county Hospital,11
2283,134,20,Health_NYQNSZ,Dispensary,11
2284,2,1,Health_AIPZWC,Dispensary,12
2285,126,18,Health_WYQVJP,Clinic,8
2286,52,10,Health_FSZDYB,Sub-county Hospital,13
2287,184,28,Health_ZHWMUN,Clinic,6
2288,239,36,Health_ITQBHF,Clinic,13
2289,183,28,Health_GBKWSA,Clinic,12
2290,7,2,Health_QNIFEL,County Hospital,7
2291,166,26,Health_RTQCPV,Dispensary,13
2292,135,20,Health_DNASNH,Sub-county Hospital,8
2293,129,18,Health_CBWGAM,Dispensary,9
2294,61,11,Health_GQTQVV,Clinic,9
2295,175,27,Health_VFONMS,Clinic,10
2296,138,20,Health_GVFPFH,Dispensary,9
2297,206,30,Health_MAXSVE,County Hospital,9
2298,291,47,Health_ZUVROU,Health Centre,5
2299,172,26,Health_QQIPGS,Health Centre,15
2300,204,30,Health_SDDHSF,County Hospital,5
2301,212,31,Health_REAQIQ,Sub-county Hospital,11
2302,180,28,Health_RLYFLT,Clinic,12
2303,241,36,Health_BWSDCT,Health Centre,9
2304,128,18,Health_YIVUDN,Health Centre,8
2305,210,31,Health_SDIXMX,Clinic,6
2306,286,46,Health_GWNINT,County Hospital,7
2307,152,23,Health_JCUQZI,County Hospital,9
2308,54,10,Health_YGOGAC,Clinic,10
2309,255,40,Health_RONZAX,County Hospital,7
2310,148,23,Health_VGPBGD,Clinic,7
2311,8,2,Health_BWKWGB,County Hospital,11
2312,50,9,Health_BKRBRP,Health Centre,10
2313,282,46,Health_TLUPDI,County Hospital,13
2314,249,38,Health_EFIOQO,Clinic,13
2315,290,47,Health_KQLITG,Dispensary,13
2316,251,38,Health_OVJPWW,Sub-county Hospital,7
2317,159,24,Health_AGPTMO,Health Centre,7
2318,98,15,Health_NZSKRW,Sub-county Hospital,14
2319,289,47,Health_NCFXMO,County Hospital,12
2320,80,13,Health_UOYMDB,Health Centre,6
2321,19,3,Health_EYRDJM,Dispensary,9
2322,202,30,Health_AJDAPW,Health Centre,6
2323,59,11,Health_JPRMAP,Health Centre,4
2324,129,18,Health_TANKJE,Health Centre,13
2325,182,28,Health_EEDYZB,County Hospital,11
2326,252,39,Health_UCNUZD,County Hospital,8
2327,76,13,Health_PPDYEK,Sub-county Hospital,8
2328,63,11,Health_TWBHGU,Dispensary,13
2329,24,4,Health_XURPFQ,County Hospital,11
2330,81,13,Health_SGZLXK,Sub-county Hospital,9
2331,150,23,Health_DANSPH,Dispensary,9
2332,64,11,Health_OTUDVX,Health Centre,9
2333,89,14,Health_LPOHLP,Dispensary,9
2334,46,8,Health_ADFIDA,Dispensary,11
2335,235,35,Health_GDFEUY,Dispensary,10
2336,169,26,Health_CTDJYW,Dispensary,8
2337,209,31,Health_DSGHSO,Clinic,8
2338,57,11,Health_NWUKMP,Dispensary,6
2339,231,34,Health_RPHCMU,County Hospital,3
2340,211,31,Health_COPJOX,Clinic,14
2341,77,13,Health_HTKUBD,Clinic,10
2342,158,24,Health_JFFDLW,Clinic,8
2343,39,7,Health_LPDOGA,Dispensary,9
2344,221,32,Health_QIDBWQ,Clinic,13
2345,153,23,Health_VMFKTG,Clinic,12
2346,17,3,Health_IJAWRK,Sub-county Hospital,9
2347,79,13,Health_VKRTQB,Sub-county Hospital,9
2348,226,33,Health_EWKXHN,Health Centre,8
2349,257,40,Health_OYIXIT,Dispensary,9
2350,196,30,Health_HHNVTB,Clinic,3
2351,24,4,Health_EOSHZS,County Hospital,5
2352,76,13,Health_HRDNJO,County Hospital,11
2353,51,9,Health_TXWFTC,Dispensary,12
2354,114,17,Health_GBTERU,Dispensary,10
2355,122,18,Health_CAVURK,Clinic,8
2356,62,11,Health_WCBQRM,Dispensary,7
2357,6,1,Health_SQLTON,Health Centre,13
2358,267,43,Health_FTQYJL,Dispensary,14
2359,37,7,Health_PZECKB,Health Centre,16
2360,20,3,Health_GJGRIC,Clinic,8
2361,207,30,Health_QSZHDW,County Hospital,12
2362,220,32,Health_WELLPH,Clinic,13
2363,227,33,Health_WVHWSI,Sub-county Hospital,7
2364,143,22,Health_CYKDPI,Sub-county Hospital,10
2365,16,3,Health_SKQDZJ,Health Centre,5
2366,275,44,Health_HQXNJN,Health Centre,6
2367,269,43,Health_GUJRJH,Clinic,9
2368,184,28,Health_SDDKOQ,Sub-county Hospital,10
2369,209,31,Health_TYYFDY,Clinic,9
2370,280,45,Health_IULLLQ,Clinic,13
2371,41,8,Health_XGYBIO,Health Centre,9
2372,249,38,Health_FLDYXK,County Hospital,10
2373,63,11,Health_VTUFUY,County Hospital,10
2374,83,13,Health_KMHQSB,Dispensary,12
2375,48,8,Health_CTVJVX,Clinic,11
2376,83,13,Health_DVFHEP,Sub-county Hospital,10
2377,282,46,Health_JCSSIA,Dispensary,7
2378,289,47,Health_YTVZYV,Sub-county Hospital,10
2379,177,27,Health_DCLLWP,Sub-county Hospital,6
2380,240,36,Health_HEXERZ,County Hospital,14
2381,28,5,Health_HVNZFG,Dispensary,12
2382,258,40,Health_KDLYWR,Sub-county Hospital,14
2383,233,35,Health_AMPPLC,Clinic,10
2384,224,33,Health_AUDOOI,County Hospital,12
2385,144,22,Health_CCYDLI,Dispensary,10
2386,85,13,Health_MILZSY,Health Centre,11
2387,114,17,Health_WDGFBC,Dispensary,14
2388,142,22,Health_KLNOSI,Sub-county Hospital,10
2389,126,18,Health_ZDKQQW,Health Centre,8
2390,22,4,Health_KFHBCN,Dispensary,7
2391,55,10,Health_NQDXZR,Dispensary,12
2392,100,16,Health_IHEKSO,Clinic,13
2393,270,43,Health_EFUJNM,Sub-county Hospital,14
2394,9,2,Health_ERLYFL,County Hospital,9
