school_id,subcounty_id,county_id,school_name,level,enrolment
1771,202,30,School_BHFNRO,Primary & Secondary,107
1772,218,32,School_URCYYQ,Primary & Secondary,626
1773,189,29,School_TTCMGD,Primary & Secondary,475
1774,208,31,School_COXWEW,Secondary,429
1775,203,30,School_UVXAUD,Primary,419
1776,281,45,School_FIFSAH,TVET,561
1777,46,8,School_IACCXD,Primary,968
1778,279,45,School_VETPKH,Primary & Secondary,638
1779,9,2,School_QWAQKP,Primary,216
1780,16,3,School_DNELDS,Primary & Secondary,688
1781,219,32,School_ZBWTSK,Primary & Secondary,790
1782,40,7,School_IZTESP,Primary,890
1783,238,36,School_CEZJKA,TVET,329
1784,258,40,School_KJQELU,Secondary,200
1785,3,1,School_EWYHYW,Primary,651
1786,91,14,School_VJZZOL,TVET,583
1787,71,12,School_JCKLVA,Secondary,531
1788,189,29,School_MDIYAQ,Primary & Secondary,377
1789,40,7,School_ZCYXKD,TVET,20
1790,30,5,School_YHXSEH,Primary & Secondary,638
1791,258,40,School_EOAAHL,Primary,72
1792,32,6,School_HLFMOJ,Primary,750
1793,248,38,School_ABKZQK,Primary & Secondary,613
1794,39,7,School_CUHKFI,Primary,569
1795,25,4,School_LZQFAM,Primary,891
1796,215,31,School_FGYJCN,Secondary,239
1797,279,45,School_IOHOYR,TVET,790
1798,250,38,School_ESSSGD,Primary & Secondary,823
1799,273,44,School_MASUHC,Primary,657
1800,90,14,School_QDILVG,Primary & Secondary,393
1801,12,3,School_TVLKFU,Primary & Secondary,323
1802,1,1,School_JETLLZ,Secondary,755
1803,6,1,School_NXNUJG,Primary & Secondary,373
1804,251,38,School_ZUTDEA,Primary,46
1805,86,13,School_HFDRQB,Primary,591
1806,206,30,School_QRSSJC,Primary,543
1807,44,8,School_XWLCZP,TVET,703
1808,176,27,School_HJPXLT,Primary,654
1809,5,1,School_KLYVOZ,TVET,392
1810,2,1,School_NIDWGR,Primary,410
1811,19,3,School_LLJSQM,TVET,511
1812,215,31,School_PGAANY,TVET,406
1813,170,26,School_QIAMOG,Secondary,176
1814,169,26,School_JKRNCE,Primary & Secondary,314
1815,132,19,School_LHOKJB,Secondary,278
1816,283,46,School_KYJPXQ,TVET,269
1817,169,26,School_DPYIQN,Primary & Secondary,715
1818,184,28,School_GNFGWC,TVET,494
1819,288,47,School_DGHZPR,Secondary,609
1820,114,17,School_EHFVGB,Secondary,611
1821,109,17,School_EZOBRY,Primary,929
1822,202,30,School_DUAIBK,TVET,829
1823,266,42,School_CUBAPA,Secondary,20
1824,230,34,School_UFMYLC,Primary,680
1825,127,18,School_PGRUBD,TVET,809
1826,167,26,School_IQLOYT,Secondary,539
1827,108,17,School_PZIMLF,Primary & Secondary,641
1828,222,32,School_FOQLLX,Primary,175
1829,75,12,School_FQQCTT,Secondary,200
1830,243,37,School_JKYXKM,Primary & Secondary,420
1831,175,27,School_WFRUHE,Primary,150
1832,143,22,School_CQXWUB,TVET,311
1833,209,31,School_QKGMAN,Secondary,771
1834,33,6,School_WDMWKZ,Primary & Secondary,498
1835,148,23,School_QDWVTU,TVET,687
1836,164,26,School_JBNROS,Secondary,467
1837,34,6,School_ONGACJ,TVET,20
1838,60,11,School_IQDLSB,TVET,169
1839,96,15,School_GSCNSQ,Primary,945
1840,182,28,School_YSTWBX,Primary & Secondary,594
1841,213,31,School_EAWAHZ,Primary & Secondary,20
1842,56,10,School_XFSIVR,Primary,1047
1843,214,31,School_NGZBPM,Primary & Secondary,658
1844,43,8,School_EVYMNB,Primary,126
1845,263,42,School_EMGVTZ,Primary & Secondary,648
1846,146,22,School_YRMWIH,TVET,385
1847,95,15,School_PSHDET,Secondary,834
1848,157,24,School_XQQKFD,Primary,845
1849,212,31,School_SFQSZM,Primary,364
1850,61,11,School_WSCYQO,Primary,513
1851,136,20,School_TBDTEC,Primary & Secondary,781
1852,104,16,School_EGEIYJ,TVET,366
1853,194,30,School_NWWKHV,Primary,388
1854,247,38,School_GOYJOX,Primary,388
1855,259,41,School_OCXHPI,Primary & Secondary,298
1856,244,37,School_FBQBKF,Primary,801
1857,49,9,School_BBRPHM,Primary,512
1858,47,8,School_ZSWWMZ,Secondary,20
1859,70,12,School_QRUYNL,Secondary,1293
1860,113,17,School_KFEMJN,Primary & Secondary,69
1861,219,32,School_ONWIVJ,TVET,470
1862,51,9,School_RKWBZC,TVET,543
1863,289,47,School_UJFAZK,Primary & Secondary,755
1864,139,21,School_GOXUQB,Secondary,655
1865,114,17,School_TFWAJY,Secondary,321
1866,207,30,School_BGMLVB,Primary,20
1867,190,30,School_IOPWFT,Primary,529
1868,243,37,School_PRYHQD,TVET,454
1869,251,38,School_QEARIP,Primary & Secondary,721
1870,155,24,School_STCCHD,Secondary,491
1871,33,6,School_ULCOKN,Primary,20
1872,157,24,School_YLMGPD,Secondary,257
1873,110,17,School_AXJDYD,Primary,761
1874,127,18,School_THMDXA,Secondary,1352
1875,255,40,School_CWTSXD,Primary,20
1876,186,29,School_KOUQMO,Secondary,681
1877,170,26,School_LMBLRN,TVET,600
1878,34,6,School_AHYVEO,Secondary,261
1879,53,10,School_JXAMAQ,Primary,719
1880,151,23,School_QLSPKA,Primary,1094
1881,172,26,School_ZYUSAK,TVET,846
1882,210,31,School_EZMRSO,Secondary,314
1883,239,36,School_ZBHYJK,Primary & Secondary,472
1884,280,45,School_WYQAUI,Primary & Secondary,806
1885,292,47,School_AAVRJV,Secondary,20
1886,238,36,School_FEYDAJ,Primary,111
1887,208,31,School_MQAHPQ,TVET,486
1888,211,31,School_GUWIDL,TVET,605
1889,170,26,School_WXEUDS,TVET,617
1890,27,5,School_WTFAOZ,Secondary,306
1891,116,18,School_DKKXYJ,Secondary,603
1892,197,30,School_OTPAFG,Primary & Secondary,411
1893,154,24,School_KARMCB,TVET,363
1894,129,18,School_FXLZYC,Secondary,191
1895,19,3,School_WSLSZU,Secondary,62
1896,291,47,School_RFPHPD,Primary,618
1897,194,30,School_PQXGHE,TVET,397
1898,186,29,School_CZIBZR,TVET,20
1899,51,9,School_ZBMAKM,Primary,453
1900,134,20,School_EXWASX,Primary & Secondary,957
1901,206,30,School_NXCOBN,Secondary,965
1902,96,15,School_JHLETG,Secondary,1104
1903,122,18,School_RTERWH,TVET,330
1904,148,23,School_WKEDHP,TVET,434
1905,269,43,School_NJJMXO,Primary & Secondary,250
1906,30,5,School_IYGOXB,Primary,74
1907,79,13,School_HZHQYH,TVET,233
1908,123,18,School_KSECNN,Primary & Secondary,224
1909,7,2,School_TUMVVT,Primary & Secondary,1073
1910,178,27,School_ESUCXH,Secondary,318
1911,231,34,School_ETRQYU,Primary,827
1912,40,7,School_EKBOLY,Primary & Secondary,504
1913,196,30,School_HVEZRR,Primary & Secondary,788
1914,280,45,School_JEPZYY,Secondary,737
1915,18,3,School_IFWWGT,TVET,459
1916,3,1,School_PGHDDC,Primary,286
1917,206,30,School_NLBFFC,Secondary,623
1918,63,11,School_JFEGSL,Secondary,602
1919,216,31,School_BSBTSK,Primary,598
1920,187,29,School_XKGZBB,TVET,20
1921,186,29,School_FZTZXM,Primary,582
1922,161,25,School_NRVRZJ,TVET,671
1923,258,40,School_IQAIIF,Secondary,847
1924,222,32,School_BRHEVE,Secondary,699
1925,61,11,School_KUISLQ,Primary,78
1926,201,30,School_IVEQMF,Secondary,534
1927,206,30,School_DXLWUE,Primary,53
1928,180,28,School_GAMCCP,Primary,529
1929,36,7,School_YORFMI,TVET,1244
1930,197,30,School_TIKFWR,Secondary,431
1931,273,44,School_DGAING,Secondary,1021
1932,109,17,School_MEHGLN,Secondary,512
1933,164,26,School_GSAAYN,Secondary,138
1934,167,26,School_GAPDMP,TVET,739
1935,57,11,School_FGMMKM,Secondary,749
1936,27,5,School_SQQDHO,Primary,529
1937,174,27,School_NTHUEU,TVET,191
1938,18,3,School_VISIKD,Primary,918
1939,17,3,School_LWFVWL,TVET,718
1940,60,11,School_BIHZOK,Primary & Secondary,713
1941,254,39,School_IRWJII,TVET,110
1942,117,18,School_QYETRJ,TVET,897
1943,110,17,School_XRLSJJ,Primary & Secondary,667
1944,272,43,School_PIIHNM,TVET,786
1945,26,4,School_ROEKMA,Secondary,556
1946,60,11,School_TIAYTT,Primary,572
1947,113,17,School_HETWRO,Primary & Secondary,488
1948,113,17,School_RVBBHY,Primary,477
1949,97,15,School_TDLKMN,Primary & Secondary,471
1950,161,25,School_HWHGQR,Primary,20
1951,23,4,School_SCKFLE,Primary,349
1952,59,11,School_RQULLQ,Primary & Secondary,595
1953,172,26,School_GRHQHO,Primary,605
1954,186,29,School_FDCVSD,TVET,640
1955,142,22,School_ALSUWJ,Primary & Secondary,229
1956,53,10,School_NPDMLE,Secondary,416
1957,282,46,School_TBJOGQ,Primary,489
1958,260,41,School_ZDVTVA,Primary,771
1959,203,30,School_WKNAYH,Primary,639
1960,19,3,School_MBBHXL,Primary,643
1961,248,38,School_NPMDCS,Secondary,1140
1962,272,43,School_RHNHYK,Primary & Secondary,269
1963,164,26,School_WYVJHT,TVET,712
1964,220,32,School_TWYEFR,Primary & Secondary,20
1965,214,31,School_NYKBGB,TVET,1028
1966,258,40,School_DPSUFL,TVET,273
1967,137,20,School_FAMATQ,Primary & Secondary,825
1968,1,1,School_QFJGTI,Secondary,767
1969,282,46,School_JRLGLQ,Primary,1032
1970,269,43,School_GNJDHQ,Primary,883
1971,261,41,School_RUQCXV,TVET,889
1972,224,33,School_VOASFY,TVET,781
1973,261,41,School_DCRTQD,Primary,20
1974,162,25,School_XJZERL,Secondary,637
1975,189,29,School_EPQCTB,TVET,651
1976,124,18,School_PDMKBC,TVET,183
1977,206,30,School_LCWOXI,Primary & Secondary,1174
1978,252,39,School_LUOPRO,Secondary,274
1979,64,11,School_DIQYDG,Primary & Secondary,175
1980,6,1,School_PIGQLT,TVET,383
1981,220,32,School_WVEYCK,Primary & Secondary,452
1982,267,43,School_SJRGSG,Primary,1024
1983,160,25,School_UKHBVV,TVET,175
1984,264,42,School_FKRWFK,Primary & Secondary,783
1985,42,8,School_PVNIJI,Primary & Secondary,424
1986,89,14,School_YEQTZJ,Primary & Secondary,321
1987,215,31,School_BAATEX,TVET,704
1988,174,27,School_TXLSTH,TVET,428
1989,116,18,School_QXZWVT,Primary,549
1990,182,28,School_FARURU,TVET,490
1991,76,13,School_VQSFGL,Primary,125
1992,67,11,School_BKRTNU,TVET,82
1993,41,8,School_LRGQIF,Primary,135
1994,94,14,School_DYFSSF,TVET,547
1995,209,31,School_ZMJWTF,Primary,624
1996,20,3,School_CATGWL,TVET,246
1997,100,16,School_AEUNWJ,Primary,795
1998,281,45,School_BEPCAI,Primary,375
1999,70,12,School_GTZWLI,TVET,526
2000,265,42,School_YRALEF,Secondary,508
2001,191,30,School_DDLZLE,Primary,847
2002,125,18,School_SHKUGW,Primary,906
2003,145,22,School_BKZELH,Secondary,809
2004,45,8,School_QYZTEX,Primary & Secondary,796
2005,106,16,School_DMWZXV,Secondary,453
2006,84,13,School_AQSGEC,Primary,221
2007,218,32,School_NYJKTL,TVET,378
2008,133,19,School_MTBQXN,TVET,1175
2009,256,40,School_AMEATL,Primary,724
2010,48,8,School_JKUISF,Primary & Secondary,449
2011,286,46,School_ZWQZAS,Secondary,971
2012,155,24,School_BOFLUX,Secondary,546
2013,111,17,School_VOXYDP,Secondary,621
2014,55,10,School_HUYFWH,TVET,182
2015,75,12,School_PPYANX,Secondary,660
2016,29,5,School_SZWDDG,Primary,780
2017,271,43,School_JDSCJP,Primary,439
2018,86,13,School_YDIVHD,Primary & Secondary,623
2019,27,5,School_XXDSOW,Primary,720
2020,249,38,School_LASZAJ,Primary & Secondary,984
2021,74,12,School_ZWHAWK,Primary,522
2022,206,30,School_CJIJKU,Primary,801
2023,106,16,School_EMASUR,TVET,544
2024,114,17,School_JSAWCC,Primary & Secondary,430
2025,136,20,School_UGDJCS,Secondary,570
2026,283,46,School_XJROQM,TVET,588
2027,35,7,School_BIQYEF,Primary & Secondary,375
2028,103,16,School_CORYJA,Primary & Secondary,221
2029,40,7,School_RQEVPF,TVET,43
2030,8,2,School_PSWQSQ,Secondary,539
2031,71,12,School_TDZEJK,Secondary,565
2032,238,36,School_ECEIQQ,Primary,353
2033,264,42,School_OIAGQN,Secondary,472
2034,268,43,School_FNQIBR,Primary & Secondary,67
2035,226,33,School_FPNBCD,Primary & Secondary,253
2036,135,20,School_PCBVUR,Primary,432
2037,76,13,School_GVKHLJ,Secondary,441
2038,109,17,School_GYDXTE,Secondary,28
2039,195,30,School_NJKNNX,Primary & Secondary,357
2040,161,25,School_EQRRWL,TVET,781
2041,283,46,School_HLAGTC,TVET,223
2042,15,3,School_NFQOHD,Secondary,1095
2043,29,5,School_HFSSTW,TVET,781
2044,274,44,School_VJRXFP,TVET,119
2045,169,26,School_PSLMXO,Primary,113
2046,139,21,School_FRTBRI,Primary,593
2047,39,7,School_HQJDJZ,Primary,702
2048,258,40,School_LWAMGQ,Secondary,342
2049,45,8,School_XATVRD,TVET,20
2050,173,27,School_AHERCL,Secondary,174
2051,204,30,School_PWZITW,Primary & Secondary,366
2052,277,45,School_KEKOSH,Primary,307
2053,172,26,School_WCVEJO,Primary,600
2054,1,1,School_SGIOPS,Primary & Secondary,534
2055,185,29,School_AFCAJC,Primary,309
2056,6,1,School_STHOYU,Secondary,326
2057,128,18,School_GUSXUE,TVET,201
2058,284,46,School_OYGCCU,TVET,492
2059,227,33,School_RJEIFJ,Primary & Secondary,839
2060,159,24,School_HKRBBD,Primary & Secondary,44
2061,192,30,School_KJTUIB,Primary,569
2062,280,45,School_HKXOET,Secondary,20
2063,140,21,School_LAOVKL,Primary,135
2064,51,9,School_TGNSJJ,Secondary,967
2065,97,15,School_JUQFIC,Primary & Secondary,667
2066,48,8,School_EYKTQE,TVET,740
2067,242,36,School_IUGJGE,Primary & Secondary,795
2068,84,13,School_IAVRCY,Primary & Secondary,597
2069,224,33,School_OUDDOM,Primary,275
2070,51,9,School_WFIRZJ,Secondary,623
2071,66,11,School_EHVCOH,TVET,183
2072,170,26,School_KTXACX,Primary & Secondary,801
2073,198,30,School_IQLZQG,Secondary,660
2074,149,23,School_VVYZUL,Primary,572
2075,4,1,School_PXICPL,Primary & Secondary,365
2076,260,41,School_GTYLFL,TVET,96
2077,140,21,School_DLTRMJ,TVET,574
2078,8,2,School_OTAJKN,Primary,20
2079,53,10,School_NLLERM,Primary,655
2080,221,32,School_BKDJRF,TVET,40
2081,151,23,School_JAHFDW,Secondary,823
2082,136,20,School_HGQYPH,TVET,82
2083,212,31,School_JOSVVQ,Primary,638
2084,220,32,School_JMKAJZ,Secondary,896
2085,155,24,School_HSHHEZ,Secondary,1008
2086,147,22,School_FQUEHH,Primary & Secondary,843
2087,274,44,School_UXXHLV,TVET,293
2088,218,32,School_KCOCRM,Primary & Secondary,541
2089,283,46,School_QBZSLD,TVET,1143
2090,108,17,School_HTMEUT,TVET,853
2091,183,28,School_UKXQPP,Secondary,266
2092,5,1,School_SQAYXS,Secondary,414
2093,90,14,School_RAUTVM,Primary & Secondary,180
2094,291,47,School_NVJVMO,TVET,572
2095,73,12,School_IXGYGT,TVET,570
2096,240,36,School_NHVTXG,Secondary,444
2097,70,12,School_GRRLZS,Primary & Secondary,20
2098,184,28,School_ZBIFSF,Primary,488
2099,161,25,School_DNQPLW,TVET,514
2100,58,11,School_EYPHYB,Primary,795
2101,182,28,School_TPADCZ,Primary & Secondary,393
2102,269,43,School_QBEGAX,Secondary,389
2103,29,5,School_SONEXF,Primary & Secondary,737
2104,135,20,School_DLALAM,Secondary,943
2105,289,47,School_PPORSE,Primary & Secondary,190
2106,180,28,School_NPKEEF,Secondary,704
2107,199,30,School_YIWPEP,Primary & Secondary,773
2108,268,43,School_FCAWTM,Primary & Secondary,275
2109,69,11,School_IAAINZ,Secondary,800
2110,117,18,School_AILQFC,Primary & Secondary,677
2111,260,41,School_REAIUB,Primary,20
2112,245,37,School_ABAXNJ,TVET,405
2113,21,4,School_GBELXH,TVET,361
2114,171,26,School_UBLKZB,Primary & Secondary,136
2115,135,20,School_YSAKQD,TVET,596
2116,27,5,School_TQGAWD,Primary,878
2117,96,15,School_SNADOI,Primary,30
2118,45,8,School_TWZWYD,TVET,412
2119,162,25,School_JXERYZ,Secondary,551
2120,1,1,School_PHQAON,TVET,867
2121,206,30,School_BNOFSJ,Secondary,452
2122,273,44,School_UALZKT,TVET,865
2123,145,22,School_AUNCOI,Primary,446
2124,48,8,School_ASMLKH,Primary,633
2125,162,25,School_ANBFXA,Primary,882
2126,221,32,School_VXFQQX,Primary & Secondary,616
2127,22,4,School_SQJIYD,Secondary,857
2128,112,17,School_MPSRMN,Secondary,765
2129,22,4,School_XIKTZB,Primary,196
2130,155,24,School_WVLRCQ,Primary,473
2131,187,29,School_SOYKFK,Secondary,348
2132,150,23,School_GFIBMA,TVET,262
2133,166,26,School_EOSFVN,Secondary,753
2134,280,45,School_DITPIM,Primary,361
2135,242,36,School_HTLDXC,TVET,258
2136,57,11,School_UFAMXZ,Primary,420
2137,115,18,School_YPSNTN,Primary & Secondary,533
2138,97,15,School_KNOLZO,Primary & Secondary,691
2139,142,22,School_XMVQPV,TVET,779
2140,111,17,School_NRNHXV,TVET,562
2141,100,16,School_TXSDMW,Secondary,522
2142,27,5,School_FGAQMQ,Primary,351
2143,147,22,School_JXBFRW,Primary & Secondary,329
2144,260,41,School_DCKRPR,Primary & Secondary,445
2145,148,23,School_ACUPAJ,Secondary,464
2146,31,6,School_LGKSJM,TVET,284
2147,282,46,School_NAKXYI,Primary & Secondary,474
2148,124,18,School_KJDSTP,Primary & Secondary,460
2149,147,22,School_IGHMGG,Primary,229
2150,142,22,School_SKLPBL,Secondary,878
2151,31,6,School_WEKMDZ,Primary & Secondary,403
2152,208,31,School_XLDDLD,Secondary,353
2153,103,16,School_WIYUJR,Secondary,587
2154,234,35,School_SUQHTD,Primary & Secondary,674
2155,35,7,School_OPASKO,Primary & Secondary,1244
2156,281,45,School_KEDHPV,Primary & Secondary,480
2157,105,16,School_HSVAQV,TVET,408
2158,185,29,School_IHGHNJ,TVET,269
2159,25,4,School_NGLWHQ,Secondary,477
2160,126,18,School_GJIZLS,Primary & Secondary,496
2161,230,34,School_DAMFIG,TVET,20
2162,261,41,School_XKTFTK,Primary,874
2163,82,13,School_MDMONM,TVET,741
2164,23,4,School_YLLSQY,Primary & Secondary,64
2165,18,3,School_JYNURW,Primary,484
2166,66,11,School_ADVNHG,TVET,655
2167,115,18,School_VPDJOB,Primary & Secondary,484
2168,232,34,School_LWYCWA,Secondary,530
2169,169,26,School_YTHISS,Primary,20
2170,114,17,School_NPAJYJ,Primary,709
2171,27,5,School_YTHWCN,Secondary,395
2172,138,20,School_ZPTHOM,Secondary,213
2173,128,18,School_QQUTHI,Primary & Secondary,546
2174,44,8,School_NTSWZA,Secondary,1056
2175,174,27,School_QJGOUP,Secondary,557
2176,50,9,School_ZBUDOJ,TVET,167
2177,275,44,School_LWTQFL,Primary,484
2178,157,24,School_SWPONP,Primary & Secondary,1007
2179,284,46,School_NINJKQ,Primary,940
2180,282,46,School_ZMVZVO,TVET,595
2181,228,33,School_ECFEAN,Primary,436
2182,64,11,School_TYXJUE,Secondary,606
2183,292,47,School_BUZMFY,Primary,689
2184,180,28,School_BJWOFO,Secondary,650
2185,188,29,School_JIADYA,TVET,600
2186,277,45,School_MPSDWF,Primary & Secondary,72
2187,4,1,School_QEPMMG,Primary,100
2188,265,42,School_KUYUQN,Secondary,503
2189,183,28,School_OQKWMX,Secondary,243
2190,167,26,School_LFGZQF,Primary,538
2191,42,8,School_LRAHDC,Secondary,1029
2192,274,44,School_XNNSBY,Primary & Secondary,106
2193,163,25,School_JSPIUW,TVET,515
2194,112,17,School_XJTFOY,TVET,745
2195,225,33,School_MEMVPG,Primary & Secondary,31
2196,44,8,School_HMEKEA,Primary,476
2197,14,3,School_DNYIZD,Primary,769
2198,79,13,School_EQSWZE,Primary,677
2199,231,34,School_AOWTXU,Primary & Secondary,196
2200,46,8,School_FOWFIR,Primary,443
2201,62,11,School_TFZOLG,Secondary,441
2202,184,28,School_BCNNWI,TVET,207
2203,44,8,School_DVQGAS,TVET,593
2204,249,38,School_ALPBCW,Secondary,681
2205,167,26,School_GJQPTJ,Secondary,1022
2206,48,8,School_CTYPWZ,Secondary,572
2207,219,32,School_ZUWSTS,TVET,288
2208,171,26,School_DUZCWJ,Secondary,498
2209,116,18,School_NBKKLS,Secondary,280
2210,144,22,School_TASISF,Primary & Secondary,194
2211,67,11,School_MRNYOV,TVET,344
2212,83,13,School_UVYPVF,Secondary,197
2213,23,4,School_QIDRPA,Primary,447
2214,292,47,School_ITOPQE,Primary,571
2215,122,18,School_NLNLAG,TVET,691
2216,80,13,School_COCIRJ,TVET,259
2217,182,28,School_VWODYP,Secondary,1070
2218,90,14,School_XDLALN,Primary,372
2219,279,45,School_CSUTBO,TVET,23
2220,57,11,School_IWNQTK,Secondary,709
2221,64,11,School_JCYOZN,TVET,534
2222,255,40,School_RXDOJY,Primary & Secondary,20
2223,14,3,School_ZGETDK,Primary,67
2224,250,38,School_NTFNSD,Primary,505
2225,216,31,School_GZNNMN,Secondary,721
2226,67,11,School_EEYXZC,TVET,449
2227,280,45,School_GIMOCQ,Secondary,834
2228,66,11,School_QBSHRR,Primary,720
2229,48,8,School_HUCWQY,Secondary,326
2230,164,26,School_QXTECC,Primary,394
2231,116,18,School_TMQRUQ,Primary & Secondary,600
2232,47,8,School_MIYIPC,Primary,558
2233,202,30,School_MJQHTG,Primary & Secondary,640
2234,200,30,School_LJGZXV,Primary & Secondary,931
2235,263,42,School_YNFOFV,TVET,578
2236,217,31,School_OUZUIM,Primary & Secondary,990
2237,172,26,School_OYKTES,TVET,250
2238,61,11,School_WVURIQ,Primary,232
2239,281,45,School_DVJBXD,Primary & Secondary,591
2240,256,40,School_WSXGIY,Primary,20
2241,103,16,School_ZVCCIU,Primary,212
2242,145,22,School_XJIFEC,Primary & Secondary,782
2243,39,7,School_NSTPEV,TVET,1200
2244,256,40,School_UNKKJW,TVET,333
2245,286,46,School_LZWBRM,Primary,527
2246,7,2,School_QZUNFD,TVET,701
2247,41,8,School_ZLUPTK,TVET,240
2248,29,5,School_MVSVCM,TVET,170
2249,208,31,School_EDSIVF,Primary & Secondary,988
2250,216,31,School_BNLCEV,TVET,268
2251,152,23,School_LIELHZ,TVET,20
2252,140,21,School_HXOMMQ,TVET,382
2253,290,47,School_EUMHTM,Primary,616
2254,203,30,School_ZOCNGW,Primary & Secondary,175
2255,181,28,School_JNXHYT,Secondary,777
2256,144,22,School_NLPMVS,Secondary,467
2257,73,12,School_ULZKJL,TVET,519
2258,170,26,School_EZKWNS,TVET,588
2259,265,42,School_LUNYNL,TVET,447
2260,119,18,School_SLVCWE,Secondary,1168
2261,38,7,School_KYHSUW,TVET,52
2262,130,19,School_DMQLHC,Primary & Secondary,270
2263,264,42,School_IPCJAG,Secondary,1078
2264,250,38,School_ZFSWND,Primary & Secondary,1238
2265,81,13,School_XHMASQ,Primary & Secondary,344
2266,207,30,School_EMNIXC,TVET,170
2267,231,34,School_PTNQSO,Secondary,570
2268,132,19,School_LUCFHX,TVET,395
2269,181,28,School_PUBUOD,Secondary,103
2270,139,21,School_IOEZOW,Primary & Secondary,843
2271,34,6,School_RLFKFJ,Secondary,284
2272,169,26,School_JRYAOE,Secondary,446
2273,156,24,School_BGNNOW,Secondary,335
2274,93,14,School_QEDNYD,TVET,344
2275,267,43,School_BBPAWB,Primary & Secondary,348
2276,95,15,School_EJZZKH,TVET,492
2277,59,11,School_WCXBVS,Primary,313
2278,43,8,School_AQJZUZ,TVET,540
2279,48,8,School_XXIIJV,Secondary,565
2280,255,40,School_ZNDKEH,Primary,690
2281,201,30,School_VMVNTJ,Primary,479
2282,266,42,School_DJRLAM,TVET,20
2283,168,26,School_ZPOPLX,Primary & Secondary,52
2284,29,5,School_UWKPDS,TVET,971
2285,192,30,School_LQACXT,TVET,457
2286,34,6,School_MUCHNM,Primary & Secondary,622
2287,256,40,School_EOZZQD,TVET,169
2288,256,40,School_SJPQRR,Primary & Secondary,164
2289,41,8,School_EGEOIS,Secondary,141
2290,253,39,School_FJEWBH,TVET,1052
2291,186,29,School_AIYFOL,Secondary,769
2292,227,33,School_CXOWRT,Secondary,530
2293,5,1,School_RZDIMT,Primary,797
2294,66,11,School_ZMECTN,Secondary,67
2295,177,27,School_SVAUXO,TVET,478
2296,129,18,School_VLUJEV,Secondary,447
2297,5,1,School_EGYYWF,Primary,540
2298,37,7,School_HTGSJN,Primary & Secondary,159
2299,250,38,School_VXIJHT,TVET,647
2300,40,7,School_FOFKMS,Primary & Secondary,557
2301,129,18,School_HDOLFW,Primary,583
2302,207,30,School_GVUARG,TVET,952
2303,259,41,School_GNYTYK,Primary & Secondary,551
2304,107,16,School_YDICXD,Secondary,455
