project_id,county_id,project_name,project_type,start_year,completion_status
2473,11,Infra_QIJZ0C,Hospital upgrade,2005,Planned
2474,23,Infra_LPDDV8,School construction,2024,Completed
2475,31,Infra_UU72UJ,Bridge,2021,Ongoing
2476,27,Infra_RUX227,Road,2016,Completed
2477,37,Infra_HLM0R2,Water supply,2010,Planned
2478,46,Infra_O9PCM9,Hospital upgrade,2015,Completed
2479,40,Infra_AYTHVX,Electricity,2021,Ongoing
2480,26,Infra_AUAAWD,Water supply,2015,Planned
2481,40,Infra_DM8VMD,School construction,2005,Ongoing
2482,41,Infra_H7VRUD,Hospital upgrade,2020,Ongoing
2483,7,Infra_9D7NK9,School construction,2013,Ongoing
2484,17,Infra_WRHF53,Bridge,2007,Completed
2485,44,Infra_CPICX2,Electricity,2022,Planned
2486,20,Infra_WM3R2E,Electricity,2019,Completed
2487,32,Infra_XGVDMC,Water supply,2016,Planned
2488,26,Infra_I86882,Hospital upgrade,2011,Planned
2489,18,Infra_PSBFY0,Electricity,2010,Ongoing
2490,13,Infra_8A7ZUU,School construction,2024,Planned
2491,21,Infra_ZEL7X5,Water supply,2021,Ongoing
2492,47,Infra_3YBS11,Hospital upgrade,2007,Ongoing
2493,3,Infra_EWSNPH,School construction,2013,Planned
2494,27,Infra_UDLXKV,Bridge,2017,Completed
2495,31,Infra_AYR08J,Electricity,2022,Planned
2496,36,Infra_ILQIFZ,Electricity,2020,Planned
2497,40,Infra_64LZAA,Bridge,2016,Ongoing
2498,8,Infra_PHKPC8,School construction,2006,Planned
2499,14,Infra_I77LSU,Electricity,2016,Ongoing
2500,12,Infra_KC5LAP,Bridge,2024,Ongoing
2501,30,Infra_GGR7H3,Road,2008,Ongoing
2502,22,Infra_L53FVP,Hospital upgrade,2013,Planned
2503,35,Infra_B5QABK,Electricity,2007,Completed
2504,30,Infra_Z6TNYG,Hospital upgrade,2011,Planned
2505,34,Infra_OYOTK2,Water supply,2013,Ongoing
2506,32,Infra_FGLBKE,Road,2010,Planned
2507,10,Infra_T8XTH7,School construction,2015,Completed
2508,31,Infra_DYLU69,Hospital upgrade,2014,Completed
2509,3,Infra_ZW6VNR,Water supply,2012,Planned
2510,22,Infra_RJTTBR,Bridge,2022,Completed
2511,27,Infra_V5M2MM,Bridge,2023,Planned
2512,18,Infra_ADI67B,Water supply,2023,Ongoing
2513,40,Infra_9E9U48,Road,2011,Ongoing
2514,18,Infra_JX1YCJ,Road,2018,Planned
2515,35,Infra_AH8HJ7,Water supply,2019,Ongoing
2516,33,Infra_Z3WECS,Bridge,2022,Ongoing
2517,45,Infra_TVHE68,Water supply,2016,Completed
2518,20,Infra_GGLCVU,Hospital upgrade,2007,Completed
2519,18,Infra_4P75U9,School construction,2005,Completed
2520,24,Infra_ZUG99V,School construction,2015,Ongoing
2521,43,Infra_7HHN08,Water supply,2005,Completed
2522,9,Infra_6HEEXA,School construction,2008,Planned
2523,10,Infra_Z9UI9H,Road,2006,Completed
2524,11,Infra_DURI2A,School construction,2013,Ongoing
2525,21,Infra_5E3VD1,Electricity,2010,Ongoing
2526,18,Infra_3XUYRZ,Road,2020,Completed
2527,45,Infra_WTBVD0,Hospital upgrade,2015,Ongoing
2528,38,Infra_B1ZUQW,Water supply,2011,Planned
2529,28,Infra_FPUZ0R,Electricity,2010,Completed
2530,28,Infra_5YOOTY,Hospital upgrade,2014,Planned
2531,24,Infra_3B96PD,Water supply,2015,Planned
2532,17,Infra_BVEZ8W,Water supply,2015,Planned
2533,27,Infra_E69K1D,Hospital upgrade,2020,Planned
2534,22,Infra_T8H41R,Electricity,2018,Ongoing
2535,17,Infra_LJZNSN,Water supply,2008,Completed
2536,29,Infra_IDB9WV,School construction,2024,Planned
2537,40,Infra_CE828X,Electricity,2021,Planned
2538,28,Infra_RXPDZX,Water supply,2024,Ongoing
2539,39,Infra_5Q7LLD,Hospital upgrade,2010,Ongoing
2540,8,Infra_K0GTUG,Water supply,2023,Completed
2541,38,Infra_9VDMMW,School construction,2018,Completed
2542,1,Infra_LFBPAV,Water supply,2022,Ongoing
2543,32,Infra_RS1UNY,School construction,2017,Planned
2544,15,Infra_S113LG,School construction,2009,Completed
2545,30,Infra_TUXD0D,School construction,2011,Planned
2546,26,Infra_6WGX65,Water supply,2023,Completed
2547,33,Infra_F2XG6W,Hospital upgrade,2009,Completed
2548,31,Infra_OLIFHW,Water supply,2016,Completed
2549,20,Infra_XKY93L,School construction,2008,Ongoing
2550,5,Infra_4BLO2Q,School construction,2010,Completed
2551,12,Infra_5PXV5K,Road,2022,Planned
2552,39,Infra_XQ2X7W,Road,2011,Ongoing
2553,27,Infra_E0QC5T,Electricity,2010,Planned
2554,13,Infra_4T3BAN,Road,2013,Ongoing
2555,18,Infra_9SIHYG,Bridge,2020,Ongoing
2556,38,Infra_1FAY3Y,Road,2008,Ongoing
2557,10,Infra_FUZ5FK,Hospital upgrade,2011,Completed
2558,31,Infra_CJK6Z6,Water supply,2015,Ongoing
2559,46,Infra_T92UJ3,Electricity,2012,Planned
2560,26,Infra_NJR0Y8,Bridge,2005,Completed
2561,28,Infra_AY3INQ,Water supply,2010,Planned
2562,47,Infra_MGJFJG,Water supply,2010,Ongoing
2563,17,Infra_B5T48Z,Road,2012,Planned
2564,37,Infra_B0FWD6,School construction,2007,Completed
2565,47,Infra_NBIEE4,Bridge,2015,Planned
2566,20,Infra_VKD1SA,Road,2017,Planned
2567,11,Infra_UZON5O,Road,2014,Planned
2568,27,Infra_GL7VZP,Water supply,2019,Completed
2569,43,Infra_8779TW,Hospital upgrade,2024,Ongoing
2570,42,Infra_FMC1OK,Bridge,2019,Planned
2571,18,Infra_CRW697,Road,2009,Ongoing
2572,16,Infra_3XE001,Bridge,2005,Ongoing
2573,33,Infra_8SBORP,Bridge,2012,Planned
2574,30,Infra_L4K4J3,Hospital upgrade,2020,Completed
2575,37,Infra_7DKFZF,Electricity,2006,Completed
2576,11,Infra_6ZKOTM,Electricity,2015,Ongoing
2577,8,Infra_KRZST1,Water supply,2018,Completed
2578,22,Infra_5Y4KV7,Hospital upgrade,2011,Completed
2579,3,Infra_JWMVE4,Road,2006,Completed
2580,2,Infra_LFNFGB,Road,2006,Planned
2581,13,Infra_M2AUDL,Electricity,2019,Planned
2582,22,Infra_814LY5,Hospital upgrade,2005,Ongoing
2583,27,Infra_6UJAGJ,Electricity,2024,Planned
2584,33,Infra_0Y5EP1,Bridge,2007,Completed
2585,17,Infra_8JE9YY,Water supply,2015,Ongoing
2586,12,Infra_Q281R7,Water supply,2024,Completed
2587,8,Infra_AGDPQP,Electricity,2006,Ongoing
2588,13,Infra_LMCZQ8,Electricity,2010,Completed
2589,16,Infra_7UVU5H,School construction,2007,Planned
2590,1,Infra_SD2DU1,School construction,2010,Completed
2591,18,Infra_B5VOS6,Electricity,2006,Ongoing
2592,36,Infra_HXQUTJ,Electricity,2015,Ongoing
2593,47,Infra_PF8AOY,Water supply,2021,Planned
2594,30,Infra_Q8UB4A,School construction,2018,Planned
2595,17,Infra_TX20MJ,School construction,2020,Planned
2596,28,Infra_RUYXQK,Bridge,2006,Ongoing
2597,9,Infra_QYRBDU,Bridge,2006,Planned
2598,24,Infra_9NXNIA,School construction,2022,Completed
2599,12,Infra_BOEHSR,Bridge,2005,Completed
2600,22,Infra_35FOGU,Bridge,2013,Completed
2601,22,Infra_FYP45O,Road,2024,Completed
2602,31,Infra_L2RPBN,Road,2006,Ongoing
2603,18,Infra_TJ38SP,School construction,2008,Planned
2604,3,Infra_XMJG38,Road,2008,Completed
2605,3,Infra_LFK2W3,Bridge,2010,Planned
2606,26,Infra_Q5ZE89,Bridge,2005,Ongoing
2607,10,Infra_0R7Z52,Road,2015,Ongoing
2608,20,Infra_B8GX7S,Hospital upgrade,2020,Ongoing
2609,37,Infra_BQX76M,Bridge,2005,Planned
2610,31,Infra_P51RQ1,Water supply,2012,Planned
2611,18,Infra_5OT0J2,Water supply,2012,Completed
2612,30,Infra_6T5AZ8,Water supply,2020,Ongoing
2613,1,Infra_US7TBB,School construction,2017,Completed
2614,7,Infra_8XWRY7,Bridge,2007,Ongoing
2615,40,Infra_5PLEJB,School construction,2021,Completed
2616,47,Infra_BLWJOB,School construction,2007,Completed
2617,26,Infra_OAQOSF,Bridge,2019,Ongoing
2618,6,Infra_ZEU8NV,Bridge,2016,Ongoing
2619,6,Infra_6HOGPU,Road,2024,Ongoing
2620,13,Infra_QQTLSH,Bridge,2011,Planned
2621,24,Infra_2M78E2,Bridge,2021,Planned
2622,37,Infra_CYSGKQ,Water supply,2013,Ongoing
2623,43,Infra_ALA06G,Road,2024,Completed
2624,10,Infra_8MVIBR,Water supply,2019,Ongoing
2625,13,Infra_KDL95H,Hospital upgrade,2013,Planned
2626,17,Infra_MQDQS4,Road,2023,Completed
2627,43,Infra_554EWG,Hospital upgrade,2008,Ongoing
2628,26,Infra_KC1DDE,Road,2008,Completed
2629,39,Infra_DZIRYN,Hospital upgrade,2010,Planned
2630,11,Infra_1F7PP3,Road,2007,Planned
2631,29,Infra_1PUFZS,Electricity,2014,Ongoing
2632,8,Infra_PLYA4G,Bridge,2008,Ongoing
2633,7,Infra_KE2CVR,Bridge,2008,Ongoing
2634,35,Infra_TMDIS3,School construction,2022,Completed
2635,26,Infra_U47VI1,Road,2011,Planned
2636,42,Infra_PYHFVH,Hospital upgrade,2020,Completed
2637,4,Infra_5KGJDM,Hospital upgrade,2014,Planned
2638,27,Infra_R03TPZ,Water supply,2012,Completed
2639,8,Infra_M62ITS,School construction,2009,Ongoing
2640,36,Infra_7U16E3,Electricity,2021,Planned
2641,3,Infra_22A08Y,Water supply,2012,Completed
2642,30,Infra_3BXP3J,Water supply,2009,Ongoing
2643,31,Infra_MGUL79,Road,2016,Ongoing
2644,13,Infra_IJ8BRX,Hospital upgrade,2005,Planned
2645,16,Infra_51U4EY,Hospital upgrade,2012,Planned
2646,18,Infra_7Z1VD1,Water supply,2014,Completed
2647,7,Infra_2EZI74,Electricity,2012,Planned
2648,6,Infra_PMRJ50,Water supply,2012,Ongoing
2649,12,Infra_YRTNXG,Water supply,2006,Ongoing
2650,18,Infra_66PNGE,Electricity,2009,Planned
2651,22,Infra_IKG8WQ,Bridge,2019,Ongoing
2652,2,Infra_X3AHN9,Road,2018,Ongoing
2653,28,Infra_PQC9QN,Hospital upgrade,2014,Planned
2654,29,Infra_TIEPGR,School construction,2012,Planned
2655,29,Infra_1U5VVN,Bridge,2011,Ongoing
2656,18,Infra_XH7M85,Hospital upgrade,2011,Planned
2657,30,Infra_YARNF2,Bridge,2008,Planned
2658,17,Infra_Y260Y4,School construction,2012,Ongoing
2659,5,Infra_9Z7WZ8,Water supply,2024,Planned
2660,43,Infra_7P6FVM,Hospital upgrade,2005,Planned
2661,45,Infra_KM1IHR,Electricity,2012,Ongoing
2662,38,Infra_UBASCC,School construction,2008,Ongoing
2663,14,Infra_2FAF7Y,School construction,2019,Planned
2664,44,Infra_X1A6GJ,School construction,2007,Ongoing
2665,4,Infra_X3GCNE,School construction,2006,Planned
2666,43,Infra_M6MSO1,Electricity,2007,Planned
2667,36,Infra_BCYZC5,Water supply,2018,Ongoing
2668,23,Infra_9NG20N,Electricity,2018,Ongoing
2669,35,Infra_BT6W7F,Electricity,2016,Ongoing
2670,18,Infra_D0LPY9,Road,2010,Ongoing
2671,18,Infra_XPJ60J,School construction,2012,Planned
2672,43,Infra_IN8SDA,Road,2022,Planned
2673,18,Infra_00O543,Electricity,2017,Planned
2674,42,Infra_G7HLW8,Bridge,2021,Planned
2675,30,Infra_6SND21,School construction,2009,Ongoing
2676,27,Infra_GFMO1B,Bridge,2014,Completed
2677,34,Infra_U15FMA,Road,2024,Ongoing
2678,33,Infra_J8165R,Bridge,2012,Planned
2679,12,Infra_9VKUY5,Road,2013,Planned
2680,16,Infra_QI1XO3,Road,2013,Completed
2681,25,Infra_Q24T59,Road,2007,Completed
2682,34,Infra_ZS4DMQ,Electricity,2021,Planned
2683,43,Infra_B8E1DM,Electricity,2005,Planned
2684,44,Infra_1V0MRS,School construction,2006,Ongoing
2685,6,Infra_FID7NZ,Bridge,2012,Completed
2686,30,Infra_ZUNMSF,Bridge,2021,Ongoing
2687,14,Infra_AG790E,School construction,2018,Ongoing
2688,43,Infra_028UXS,Hospital upgrade,2011,Planned
2689,10,Infra_OWXE5T,Road,2020,Completed
2690,47,Infra_6UAC6E,Road,2010,Planned
2691,4,Infra_FYBMW3,School construction,2022,Planned
2692,16,Infra_OVOQX1,Electricity,2024,Planned
2693,30,Infra_90HOUG,Hospital upgrade,2011,Ongoing
2694,14,Infra_HKXJX2,Hospital upgrade,2009,Ongoing
2695,31,Infra_NT7XJW,School construction,2012,Planned
2696,28,Infra_THCNV6,School construction,2016,Ongoing
2697,18,Infra_3QVUCX,Hospital upgrade,2019,Ongoing
2698,8,Infra_Q3LO0O,Water supply,2005,Ongoing
2699,18,Infra_GEI6A1,Hospital upgrade,2016,Ongoing
2700,11,Infra_11J5F7,Water supply,2005,Planned
2701,34,Infra_VBBN2V,School construction,2023,Ongoing
2702,31,Infra_GOFR5W,Electricity,2010,Ongoing
2703,3,Infra_IBLV7V,School construction,2020,Ongoing
2704,41,Infra_HSWU7W,Water supply,2023,Planned
2705,39,Infra_DMWQY4,Electricity,2023,Planned
2706,30,Infra_4FE0IV,Hospital upgrade,2009,Ongoing
2707,23,Infra_2Q1JUJ,Road,2020,Planned
2708,13,Infra_YB3ODE,Water supply,2013,Completed
2709,12,Infra_MN7B5T,Water supply,2014,Planned
2710,43,Infra_67VPP4,Electricity,2015,Ongoing
2711,3,Infra_417UCU,Bridge,2008,Ongoing
2712,26,Infra_02QHSG,Bridge,2013,Ongoing
2713,1,Infra_ODRWRH,Water supply,2010,Planned
2714,18,Infra_8FQO07,Road,2017,Completed
2715,3,Infra_Z2G3PH,Water supply,2021,Ongoing
2716,37,Infra_GBM73D,Hospital upgrade,2021,Planned
2717,4,Infra_60L3B9,Electricity,2014,Ongoing
2718,46,Infra_UA7HH5,Hospital upgrade,2007,Ongoing
2719,7,Infra_2GH6QQ,Hospital upgrade,2014,Ongoing
2720,46,Infra_YDZAY2,Road,2019,Ongoing
2721,13,Infra_TDFA2Y,Hospital upgrade,2015,Planned
2722,34,Infra_74608B,Hospital upgrade,2010,Planned
2723,46,Infra_4D21BT,Electricity,2005,Planned
2724,33,Infra_024CQS,Water supply,2010,Ongoing
2725,36,Infra_DZJ0SM,Hospital upgrade,2021,Ongoing
2726,10,Infra_8DGKZC,Electricity,2019,Completed
2727,45,Infra_8P53CO,Hospital upgrade,2012,Planned
2728,28,Infra_GLULBD,Water supply,2009,Planned
2729,25,Infra_IGDA6C,Road,2006,Completed
2730,42,Infra_3P8LFX,Hospital upgrade,2016,Completed
2731,11,Infra_5X7SJ2,Hospital upgrade,2024,Completed
2732,40,Infra_GWAQLH,Road,2019,Planned
2733,9,Infra_ZZ6F6G,Hospital upgrade,2008,Planned
2734,39,Infra_4IEWUF,School construction,2016,Completed
2735,2,Infra_O5I3XH,Bridge,2012,Completed
2736,11,Infra_AU9CEH,Bridge,2016,Planned
2737,36,Infra_Z407D2,Electricity,2013,Planned
2738,29,Infra_2BAY6Z,Road,2010,Planned
2739,5,Infra_DH2V5F,Road,2014,Planned
2740,33,Infra_LHNZRF,School construction,2019,Completed
2741,18,Infra_JVSZ9E,Water supply,2018,Planned
2742,38,Infra_TU5PUS,Electricity,2015,Completed
2743,43,Infra_NAIFCS,School construction,2015,Planned
2744,6,Infra_TSZUIC,Road,2024,Planned
2745,30,Infra_8LAOLH,Water supply,2006,Completed
2746,45,Infra_ISLRFA,Road,2008,Ongoing
2747,35,Infra_0YWXZY,Water supply,2016,Ongoing
2748,8,Infra_UWN72J,Hospital upgrade,2016,Ongoing
2749,22,Infra_WO8D1C,Road,2011,Ongoing
2750,42,Infra_X2512W,Hospital upgrade,2006,Completed
2751,11,Infra_YJMJCS,Water supply,2018,Completed
2752,14,Infra_YRZEJ0,Electricity,2012,Completed
2753,18,Infra_P4ROW7,School construction,2023,Completed
2754,34,Infra_F43MAB,Water supply,2018,Completed
2755,44,Infra_QF5RB6,School construction,2011,Ongoing
2756,35,Infra_PGD2RY,Water supply,2008,Ongoing
2757,47,Infra_E62XJV,Water supply,2019,Ongoing
2758,24,Infra_WCRCR1,Hospital upgrade,2019,Ongoing
2759,16,Infra_KBU7UY,School construction,2016,Completed
2760,31,Infra_H022NC,Electricity,2013,Completed
2761,24,Infra_P4HG1R,Road,2012,Planned
2762,47,Infra_WRS2C1,Bridge,2005,Ongoing
2763,1,Infra_O7EH2E,School construction,2009,Completed
2764,15,Infra_W0H6BQ,Water supply,2017,Planned
2765,22,Infra_6P5DG6,Hospital upgrade,2006,Ongoing
2766,22,Infra_1W793W,Electricity,2010,Completed
2767,8,Infra_OMNASQ,Hospital upgrade,2007,Ongoing
2768,18,Infra_84IB3V,School construction,2016,Completed
2769,11,Infra_GJE1C7,Road,2005,Planned
2770,8,Infra_LKHCBG,Electricity,2019,Planned
2771,45,Infra_MPBFXC,School construction,2022,Planned
2772,40,Infra_IULBGZ,Bridge,2021,Ongoing
2773,15,Infra_YIT0V9,Water supply,2006,Completed
2774,28,Infra_YRGNI2,Road,2008,Completed
2775,45,Infra_G4CQXX,School construction,2019,Ongoing
2776,1,Infra_HSD1QQ,Water supply,2014,Completed
2777,3,Infra_WH062F,Water supply,2011,Planned
2778,43,Infra_LRJ48B,Water supply,2013,Planned
2779,18,Infra_UTUD3L,Bridge,2019,Planned
2780,25,Infra_GGPMB0,Bridge,2014,Completed
2781,26,Infra_M0DROS,School construction,2020,Completed
2782,33,Infra_LSDZWS,School construction,2024,Planned
2783,39,Infra_GBMCHG,Bridge,2009,Completed
2784,39,Infra_2RRCX0,School construction,2012,Planned
2785,20,Infra_FCBMI1,Hospital upgrade,2010,Ongoing
2786,1,Infra_BTJY1C,School construction,2006,Planned
2787,30,Infra_5C4SCF,Water supply,2019,Completed
2788,21,Infra_IXH2ZJ,Bridge,2018,Completed
2789,22,Infra_BRPJWQ,Bridge,2020,Ongoing
2790,44,Infra_SJ73N5,School construction,2015,Ongoing
2791,30,Infra_V5QJ6M,Electricity,2009,Planned
2792,7,Infra_L73J0Q,Road,2006,Ongoing
2793,38,Infra_M9M1N8,Electricity,2022,Ongoing
2794,36,Infra_CAEIV8,Bridge,2005,Planned
2795,27,Infra_N18EOV,Road,2020,Ongoing
2796,15,Infra_WV53CU,School construction,2018,Completed
2797,7,Infra_W49VUB,School construction,2006,Completed
2798,13,Infra_TU24Y5,School construction,2011,Ongoing
2799,31,Infra_GUN2AI,Hospital upgrade,2011,Completed
2800,36,Infra_4ZQUPY,Water supply,2014,Planned
2801,41,Infra_KAVKWE,Hospital upgrade,2019,Ongoing
2802,15,Infra_TATAOY,Electricity,2020,Completed
2803,35,Infra_QPKY3P,Road,2007,Ongoing
2804,31,Infra_ADJM3F,Road,2018,Completed
2805,30,Infra_T79Q54,Hospital upgrade,2019,Planned
2806,32,Infra_2R7V1C,Bridge,2012,Ongoing
2807,31,Infra_FWEVB1,Hospital upgrade,2017,Completed
2808,30,Infra_YRGCA7,Water supply,2013,Ongoing
2809,16,Infra_0QHWL7,School construction,2009,Completed
2810,36,Infra_DJ8ACU,Hospital upgrade,2023,Ongoing
2811,40,Infra_0SLQYR,Road,2023,Ongoing
2812,6,Infra_MAPUF3,Road,2015,Planned
2813,37,Infra_ME29Q4,Hospital upgrade,2013,Planned
2814,6,Infra_ZHOYX1,Road,2016,Planned
2815,14,Infra_37S6KY,Road,2007,Completed
2816,35,Infra_F9RW0A,Road,2022,Ongoing
2817,15,Infra_GXJ8GL,Bridge,2022,Planned
2818,3,Infra_AUMR2X,Hospital upgrade,2019,Planned
2819,33,Infra_CF7JME,Electricity,2022,Ongoing
2820,32,Infra_CPEAPO,Road,2012,Planned
2821,38,Infra_MXI8RX,School construction,2017,Planned
2822,11,Infra_HL3754,School construction,2010,Completed
2823,27,Infra_G2NR5Q,School construction,2016,Planned
2824,7,Infra_RD7CG4,Electricity,2007,Ongoing
2825,31,Infra_UBC0C5,Electricity,2015,Completed
2826,22,Infra_5EK0SI,School construction,2019,Completed
2827,25,Infra_KLB8GT,Water supply,2024,Completed
2828,34,Infra_96I9HP,Water supply,2014,Ongoing
2829,11,Infra_B7MKXT,Water supply,2023,Planned
2830,16,Infra_7XUPGO,Road,2023,Ongoing
2831,25,Infra_OXBH3A,School construction,2021,Ongoing
2832,15,Infra_ZHBW4D,School construction,2016,Ongoing
2833,10,Infra_WA36AP,Water supply,2018,Completed
2834,11,Infra_EHJODO,Road,2007,Ongoing
2835,38,Infra_V701Z6,Bridge,2007,Planned
2836,42,Infra_ALM3CI,School construction,2021,Planned
2837,30,Infra_STN7KT,School construction,2014,Completed
2838,30,Infra_79HUOK,Bridge,2014,Completed
2839,29,Infra_RJQ170,Road,2009,Planned
2840,41,Infra_UXFDR2,Water supply,2023,Ongoing
2841,45,Infra_Q04R84,Hospital upgrade,2009,Completed
2842,16,Infra_0YP6WY,Bridge,2013,Planned
2843,45,Infra_E218ZY,Water supply,2008,Completed
2844,8,Infra_R9FDGM,Bridge,2020,Completed
2845,2,Infra_RPUNYD,Hospital upgrade,2009,Completed
2846,39,Infra_ZVJDXX,Electricity,2005,Ongoing
2847,38,Infra_SOCARS,Road,2021,Planned
2848,13,Infra_N4NBDX,Road,2013,Planned
2849,27,Infra_DPJ56R,Water supply,2019,Completed
2850,17,Infra_I53Z7Q,School construction,2008,Planned
2851,23,Infra_SI4OIY,Water supply,2019,Completed
2852,14,Infra_N0HPP0,Bridge,2012,Ongoing
2853,1,Infra_45ZHXS,Electricity,2011,Ongoing
2854,31,Infra_U7942V,Hospital upgrade,2020,Planned
2855,27,Infra_AJJTLV,Hospital upgrade,2020,Completed
2856,26,Infra_LUASJM,Water supply,2016,Planned
2857,22,Infra_BWB9VO,Electricity,2023,Ongoing
2858,30,Infra_VZ9XL0,School construction,2017,Planned
2859,13,Infra_NRT6SC,School construction,2011,Completed
2860,8,Infra_OZLJZA,Hospital upgrade,2024,Ongoing
2861,22,Infra_00JWYN,Hospital upgrade,2021,Completed
2862,18,Infra_5EFFRQ,Road,2012,Planned
2863,22,Infra_RUHLUW,Bridge,2016,Planned
2864,15,Infra_WFWWHH,Electricity,2014,Planned
2865,30,Infra_HBJDT3,Water supply,2010,Ongoing
2866,11,Infra_IS3QPW,Bridge,2008,Completed
2867,46,Infra_3C3YSQ,Road,2005,Ongoing
2868,11,Infra_D3MSXB,Water supply,2024,Completed
2869,10,Infra_GNIQQY,Bridge,2005,Ongoing
2870,4,Infra_S3PYJW,Water supply,2014,Ongoing
2871,45,Infra_LW9TU2,Road,2012,Planned
2872,17,Infra_I2SAJO,Road,2015,Planned
2873,39,Infra_9JTRLK,School construction,2005,Completed
2874,4,Infra_JWMWO3,School construction,2005,Planned
2875,44,Infra_MP51OW,Road,2010,Ongoing
2876,7,Infra_B4JS70,Water supply,2021,Completed
2877,39,Infra_FGYMLG,Hospital upgrade,2022,Ongoing
2878,36,Infra_10DP22,Electricity,2024,Planned
2879,16,Infra_COSEHY,School construction,2013,Planned
2880,16,Infra_YTVBI0,Bridge,2008,Ongoing
2881,42,Infra_7531EH,Bridge,2007,Completed
2882,7,Infra_7MJTHF,Road,2010,Planned
2883,7,Infra_8N9SFK,School construction,2005,Completed
2884,40,Infra_PE0E9K,Hospital upgrade,2017,Planned
2885,8,Infra_QN9QCO,Road,2019,Completed
2886,42,Infra_AGSQBG,Bridge,2010,Completed
2887,2,Infra_RVQWZI,Water supply,2024,Planned
2888,7,Infra_F8S60K,Electricity,2016,Planned
2889,18,Infra_ZF9Z6S,Road,2014,Planned
2890,18,Infra_HXGS1M,Electricity,2019,Planned
2891,6,Infra_LQ11DN,Road,2011,Ongoing
2892,46,Infra_8Z7BRJ,Electricity,2014,Completed
2893,23,Infra_WCJJ6R,Bridge,2010,Completed
2894,36,Infra_DIUVN7,School construction,2006,Completed
2895,33,Infra_LY4V1M,School construction,2023,Planned
2896,38,Infra_NSF7ON,Hospital upgrade,2019,Planned
2897,5,Infra_QLQGWL,Bridge,2006,Completed
2898,23,Infra_03WBFO,School construction,2008,Completed
2899,27,Infra_0GYVNK,Water supply,2010,Planned
2900,43,Infra_YFW3Q3,Road,2007,Ongoing
2901,30,Infra_BWHU8V,School construction,2011,Planned
2902,10,Infra_SY6QOS,Road,2013,Completed
2903,26,Infra_IMKC25,Electricity,2019,Planned
2904,5,Infra_KFLDS7,Bridge,2008,Ongoing
2905,41,Infra_RTPZOF,Hospital upgrade,2017,Planned
2906,16,Infra_4MHAVK,Electricity,2005,Ongoing
2907,26,Infra_ZJ2A2V,Water supply,2008,Completed
2908,35,Infra_1JJBYX,Road,2009,Planned
2909,26,Infra_8FV44R,School construction,2021,Ongoing
2910,24,Infra_A8XRMR,Water supply,2020,Ongoing
2911,3,Infra_2EXWJR,School construction,2005,Ongoing
2912,31,Infra_MNVUQ5,School construction,2020,Planned
2913,37,Infra_Y93EWZ,School construction,2021,Ongoing
2914,19,Infra_2575JM,Electricity,2020,Completed
2915,31,Infra_WMN12A,Electricity,2011,Completed
2916,26,Infra_T9TIN0,Road,2023,Ongoing
2917,2,Infra_9UCU5N,Electricity,2010,Completed
2918,26,Infra_82LWA6,Bridge,2013,Completed
2919,6,Infra_D87BZY,Electricity,2021,Planned
2920,38,Infra_RTMNIT,Bridge,2021,Completed
2921,2,Infra_3TIS13,Road,2023,Ongoing
2922,8,Infra_ISR555,Water supply,2008,Planned
2923,41,Infra_3PEB5J,Road,2015,Completed
2924,27,Infra_VHH30Q,Bridge,2020,Completed
2925,17,Infra_YOXWOA,School construction,2005,Completed
2926,11,Infra_L5ZKBG,School construction,2020,Planned
2927,2,Infra_SEPSRA,Road,2015,Ongoing
2928,35,Infra_BSKPC4,Road,2014,Ongoing
2929,30,Infra_5M2H6P,Hospital upgrade,2019,Completed
2930,31,Infra_JBLI32,Water supply,2008,Planned
2931,28,Infra_FTQ3B2,Water supply,2021,Planned
2932,7,Infra_XF2QKZ,Hospital upgrade,2021,Planned
2933,31,Infra_CQT2JE,Water supply,2008,Ongoing
2934,8,Infra_K486OP,Hospital upgrade,2022,Planned
2935,14,Infra_081DPH,Bridge,2014,Completed
2936,38,Infra_569FGH,School construction,2024,Planned
2937,36,Infra_4GVQU0,Hospital upgrade,2007,Planned
2938,12,Infra_9O2LRW,Road,2011,Completed
2939,13,Infra_2ZF0AN,Water supply,2008,Completed
2940,10,Infra_K5FQC2,Road,2007,Ongoing
2941,27,Infra_5K3Q8T,School construction,2016,Completed
2942,31,Infra_X0CVW3,Road,2009,Completed
2943,20,Infra_DIT7ES,School construction,2011,Completed
2944,4,Infra_09NCHT,Road,2010,Completed
2945,36,Infra_U0YBLB,Bridge,2024,Planned
2946,35,Infra_5L74C2,School construction,2009,Ongoing
2947,23,Infra_7VI2SX,Electricity,2013,Ongoing
2948,31,Infra_VOFXG9,Water supply,2009,Completed
2949,15,Infra_H8AQHG,Hospital upgrade,2006,Completed
2950,17,Infra_2GGBEK,Water supply,2010,Completed
2951,40,Infra_OQDA3M,Road,2024,Ongoing
2952,16,Infra_8QNLXS,Water supply,2021,Ongoing
2953,1,Infra_LC8NAE,Bridge,2020,Completed
2954,18,Infra_R0EVYS,Road,2008,Planned
2955,31,Infra_7A2S0X,Hospital upgrade,2011,Ongoing
2956,17,Infra_WSEW8K,School construction,2007,Ongoing
2957,11,Infra_H0U147,Electricity,2007,Planned
2958,38,Infra_WFM4HG,Hospital upgrade,2020,Completed
2959,38,Infra_E6QQCT,Water supply,2023,Completed
2960,3,Infra_P064VH,Road,2024,Completed
